StationID,StationName,County,TWD67_X,TWD67_Y,Original_WGS84_Lat,Original_WGS84_Lon,Converted_WGS84_Lat,Converted_WGS84_Lon,Conversion_Distance_meters,Conversion_Distance_km
C2H9H0,苗改南投蜂場,南投縣,120.685345,23.854353,23.852589,120.693481,23.854353,120.685345,851.5039329770453,0.8515039329770453
C2G9A0,畜試所彰化,彰化縣,120.549828,23.862208,23.86045,120.557964,23.862208,120.549828,851.3030883713202,0.8513030883713202
C2E970,八甲,苗栗縣,120.787798,24.537566,24.535811,120.795983,24.537566,120.787798,851.8258436238972,0.8518258436238972
C2H9J0,中台,南投縣,120.930591,24.001373,23.9996,120.938739,24.001373,120.930591,852.0096928868836,0.8520096928868837
C2H9L0,馬烈霸,南投縣,121.193613,24.152982,24.1512,121.201772,24.152982,121.193613,852.3807835161073,0.8523807835161072
C2H9M0,發祥,南投縣,121.156357,24.155875,24.154094,121.164517,24.155875,121.156357,852.4358636750155,0.8524358636750156
C2H9N0,仁愛東眼,南投縣,121.112349,24.028656,24.026875,121.1205,24.028656,121.112349,852.3413073546345,0.8523413073546345
C2H9P0,伊拿谷,南投縣,121.080118,23.964991,23.963211,121.088264,23.964991,121.080118,852.2170890283605,0.8522170890283606
C2H9Q0,北東眼山,南投縣,121.181145,24.122721,24.120939,121.189303,24.122721,121.181145,852.4715778724023,0.8524715778724024
C2H9R0,卓社,南投縣,120.991946,23.889672,23.887894,121.000086,23.889672,120.991946,852.0389184344596,0.8520389184344596
C2H9S0,龍南,南投縣,120.825039,23.955305,23.953536,120.833183,23.955305,120.825039,851.7981378666387,0.8517981378666387
C2R970,屏科大,屏東縣,120.611193,22.65006,22.648275,120.619247,22.65006,120.611193,851.1075067210577,0.8511075067210577
C2H9T0,名間竹圍,南投縣,120.629436,23.861675,23.859914,120.637572,23.861675,120.629436,851.3824530462856,0.8513824530462856
C2H9U0,鳳鵬,南投縣,120.779931,23.76569,23.763919,120.788061,23.76569,120.779931,851.6342693675829,0.8516342693675829
CAF010,國一N174K,臺中市,120.647035,24.206657,24.2049,120.6552,24.206657,120.647035,851.9999274587076,0.8519999274587076
CAG010,國一N198K,彰化縣,120.514899,24.065639,24.063889,120.523056,24.065639,120.514899,851.916316951455,0.851916316951455
CAJ020,國一N234K,雲林縣,120.459788,23.748078,23.74633,120.467926,23.748078,120.459788,851.9538207884807,0.8519538207884807
CAL010,國一N250K,嘉義縣,120.428737,23.612038,23.610292,120.436867,23.612038,120.428737,851.944638483462,0.851944638483462
CAD010,國一S105K,新竹縣,120.932448,24.728088,24.726316,120.940643,24.728088,120.932448,852.0205230955672,0.8520205230955672
CAE020,國一S114K,苗栗縣,120.877616,24.670593,24.668836,120.885811,24.670593,120.877616,852.0094440302465,0.8520094440302465
CAE030,國一S123K,苗栗縣,120.852523,24.597708,24.59594,120.86071,24.597708,120.852523,851.9680767117135,0.8519680767117135
CAE040,國一S132K,苗栗縣,120.812648,24.526272,24.524506,120.820831,24.526272,120.812648,851.9796540409188,0.8519796540409188
CAE050,國一S152K,苗栗縣,120.74101,24.377254,24.375492,120.749184,24.377254,120.74101,851.9381450603144,0.8519381450603144
CAF020,國一S162K,臺中市,120.687806,24.297293,24.295534,120.695976,24.297293,120.687806,851.9731894223833,0.8519731894223832
CAF030,國一S169K,臺中市,120.680105,24.238875,24.237116,120.688271,24.238875,120.680105,851.9465115577683,0.8519465115577683
CAF040,國一S188K,臺中市,120.577587,24.120299,24.118546,120.585747,24.120299,120.577587,851.9466772466336,0.8519466772466336
CAG030,國一S207K,彰化縣,120.499939,23.990053,23.988304,120.508092,23.990053,120.499939,851.9668825779003,0.8519668825779003
CAE060,國三N119K,苗栗縣,120.839196,24.677199,24.675432,120.847389,24.677199,120.839196,852.0236837053181,0.8520236837053181
CAE070,國三N151K,苗栗縣,120.673477,24.441976,24.440218,120.681656,24.441976,120.673477,851.9192627024996,0.8519192627024996
CAG040,國三N191K,彰化縣,120.513338,24.141006,24.139256,120.5215,24.141006,120.513338,851.939042443126,0.851939042443126
CAG050,國三N196K,彰化縣,120.546322,24.108907,24.107155,120.554482,24.108907,120.546322,851.9928592109413,0.8519928592109414
CAF050,國三N208K,臺中市,120.652763,24.067905,24.066147,120.660919,24.067905,120.652763,852.0051988266945,0.8520051988266945
CAE560,國一S144K,苗栗縣,120.770016,24.438818,24.437042,120.778219,24.438818,120.770016,854.76552466932,0.85476552466932
CAF950,國一N158K,臺中市,120.708967,24.334121,24.332372,120.717144,24.334121,120.708967,852.1793398293252,0.8521793398293251
CAF960,國三S175K,臺中市,120.58152,24.253246,24.251494,120.589683,24.253246,120.58152,851.3822485031344,0.8513822485031344
CAF980,國三N183K,臺中市,120.562148,24.19538,24.193628,120.570311,24.19538,120.562148,851.7467144101464,0.8517467144101464
CAH010,國三N223K,南投縣,120.654227,23.956874,23.955116,120.662376,23.956874,120.654227,852.0043899547451,0.852004389954745
CAJ010,國三N252K,雲林縣,120.632472,23.775877,23.77412,120.64061,23.775877,120.632472,852.0095280725807,0.8520095280725807
CAE080,國三S140K,苗栗縣,120.716822,24.524106,24.522345,120.725006,24.524106,120.716822,851.9651269403564,0.8519651269403564
CAE090,國三S156K,苗栗縣,120.66131,24.399738,24.39798,120.669487,24.399738,120.66131,851.9903094751346,0.8519903094751347
CAF060,國三S168K,臺中市,120.606299,24.310274,24.308519,120.614471,24.310274,120.606299,851.987549467555,0.8519875494675551
CAG060,國三S202K,彰化縣,120.595098,24.094222,24.092468,120.603256,24.094222,120.595098,851.9373604517889,0.8519373604517889
CAH020,國三S217K,南投縣,120.645062,24.008587,24.00683,120.653214,24.008587,120.645062,851.9542011925656,0.8519542011925656
CAF090,國四E5K,臺中市,120.634964,24.298221,24.296465,120.643135,24.298221,120.634964,851.9902226037754,0.8519902226037753
CAA090,國三甲005K,臺北市,121.589277,25.003726,25.00194,121.5975,25.003726,121.589277,853.3441022956911,0.853344102295691
CAC020,國二E009K,桃園市,121.265475,25.020014,25.018244,121.273697,25.020014,121.265475,852.7302047047908,0.8527302047047908
CAB050,國三N002K,基隆市,121.713466,25.147619,25.14583,121.7217,25.147619,121.713466,853.5579252933956,0.8535579252933956
CAB030,國三S004K,基隆市,121.680369,25.116228,25.11444,121.6886,25.116228,121.680369,853.4441437081098,0.8534441437081097
CAB040,國三S007K,基隆市,121.65957,25.098727,25.09694,121.6678,25.098727,121.65957,853.4351592842505,0.8534351592842505
CAA030,國三S010K,新北市,121.639272,25.081787,25.08,121.6475,25.081787,121.639272,853.3499674708569,0.8533499674708569
CAA040,國三S016K,臺北市,121.607575,25.034846,25.03306,121.6158,25.034846,121.607575,853.3371078345984,0.8533371078345985
CAA050,國三S037K,新北市,121.462821,24.984141,24.982361,121.471042,24.984141,121.462821,853.1216475838154,0.8531216475838154
CAA060,國三S042K,新北市,121.422381,24.961778,24.96,121.4306,24.961778,121.422381,853.0198236467636,0.8530198236467637
CAA070,國三N046K,新北市,121.387582,24.952607,24.95083,121.3958,24.952607,121.387582,852.955758594485,0.852955758594485
CAA990,國一N039K,新北市,121.373771,25.066207,25.064433,121.381972,25.066207,121.373771,850.468409813615,0.850468409813615
CAC760,國一高架N063K,桃園市,121.188097,24.952048,24.950281,121.196314,24.952048,121.188097,852.6061213074839,0.8526061213074839
CAD710,國三N077K,新竹縣,121.181827,24.799064,24.797294,121.190033,24.799064,121.181827,852.5939879416737,0.8525939879416737
CAC770,國三N072K,桃園市,121.191163,24.838161,24.836391,121.199371,24.838161,121.191163,852.5376038279389,0.852537603827939
CAAD60,國五S005K,新北市,121.643708,24.998202,24.996414,121.651931,24.998202,121.643708,853.4315665778195,0.8534315665778195
CAAD70,國五S006K,新北市,121.64875,24.991753,24.989964,121.656972,24.991753,121.64875,853.4011821675508,0.8534011821675508
CAAD80,國五N008K,新北市,121.659868,24.985201,24.982411,121.668089,24.985201,121.659868,885.6905088164087,0.8856905088164088
CAAD90,國五N013K,新北市,121.697289,24.949395,24.947603,121.705508,24.949395,121.697289,853.4599319992116,0.8534599319992116
CAUB30,國五S031K,宜蘭縣,121.774168,24.820942,24.819144,121.782378,24.820942,121.774168,853.5643931676193,0.8535643931676193
CAUB40,國五S041K,宜蘭縣,121.773719,24.736563,24.734764,121.781922,24.736563,121.773719,853.4469279994601,0.8534469279994601
CAUB50,國五S047K,宜蘭縣,121.786384,24.677257,24.675456,121.794583,24.677257,121.786384,853.4868937147849,0.8534868937147848
CAA080,國三S054K,新北市,121.315683,24.940943,24.93917,121.3239,24.940943,121.315683,852.8313048846209,0.8528313048846209
CAC030,國三N063K,桃園市,121.255387,24.891285,24.889514,121.2636,24.891285,121.255387,852.7101092591807,0.8527101092591808
CAD080,國三N085K,新竹縣,121.112895,24.785096,24.78333,121.1211,24.785096,121.112895,852.4841214632629,0.8524841214632629
CAD090,國三S103K,新竹市,120.952631,24.76037,24.75861,120.9608,24.76037,120.952631,848.9473332486795,0.8489473332486794
CAB010,國一S001K,基隆市,121.720369,25.11762,25.11583,121.7286,25.11762,121.720369,853.4864575276099,0.8534864575276099
CAB020,國一S006K,基隆市,121.678671,25.088729,25.08694,121.6869,25.088729,121.678671,853.4540198853136,0.8534540198853137
CAA010,國一N013K,新北市,121.619925,25.068524,25.066739,121.628153,25.068524,121.619925,853.3854936090491,0.8533854936090491
CAA020,國一S026K,新北市,121.488172,25.078169,25.07639,121.4964,25.078169,121.488172,853.1685184335215,0.8531685184335215
CAC010,國一S072K,桃園市,121.125987,24.897595,24.89583,121.1342,24.897595,121.125987,852.5164172356093,0.8525164172356093
CAD020,國一N077K,新竹縣,121.080688,24.886763,24.885,121.0889,24.886763,121.080688,852.4376767513669,0.852437676751367
CAD030,國一S082K,新竹縣,121.038489,24.878431,24.87667,121.0467,24.878431,121.038489,852.3427054875247,0.8523427054875247
CAD040,國一S088K,新竹縣,121.013191,24.8462,24.84444,121.0214,24.8462,121.013191,852.3297801094737,0.8523297801094738
CAD050,國一N094K,新竹市,121.000695,24.799541,24.79778,121.0089,24.799541,121.000695,852.2637398722669,0.8522637398722669
CAD060,國一S098K,新竹縣,120.982894,24.762369,24.76056,120.9911,24.762369,120.982894,853.8348534890366,0.8538348534890366
CAL020,國一S262K,嘉義縣,120.394928,23.51409,23.512333,120.403038,23.51409,120.394928,850.8319274635176,0.8508319274635175
CAL030,國一N268K,嘉義縣,120.367726,23.46259,23.460833,120.375833,23.46259,120.367726,850.8464789457579,0.8508464789457579
CAL040,國一N273K,嘉義縣,120.346896,23.418417,23.416666,120.355,23.418417,120.346896,850.664044187405,0.850664044187405
CAN010,國一N288K,臺南市,120.281937,23.307846,23.30609,120.290033,23.307846,120.281937,850.6618354985334,0.8506618354985334
CAN020,國一S306K,臺南市,120.222474,23.154587,23.152831,120.230558,23.154587,120.222474,850.3855552203904,0.8503855552203904
CAN040,國一N323K,臺南市,120.241377,23.01355,23.011789,120.249453,23.01355,120.241377,850.5543153177889,0.8505543153177889
CAP010,國一S342K,高雄市,120.286935,22.847321,22.845555,120.295,22.847321,120.286935,850.5655798017407,0.8505655798017406
CAP020,國一S346K,高雄市,120.306103,22.81399,22.812222,120.314166,22.81399,120.306103,850.6127131600175,0.8506127131600175
CAP030,國一N351K,高雄市,120.320828,22.767602,22.765833,120.328888,22.767602,120.320828,850.6106359031642,0.8506106359031642
CAP040,國一N361K,高雄市,120.320557,22.682326,22.680555,120.328611,22.682326,120.320557,850.5605829559278,0.8505605829559277
CAL050,國三N279K,嘉義縣,120.515216,23.597872,23.596111,120.523333,23.597872,120.515216,851.118386574094,0.851118386574094
CAL070,國三N295K,嘉義市,120.491261,23.470361,23.468598,120.499369,23.470361,120.491261,851.0510014501857,0.8510510014501858
CAM900,國三S290K,嘉義縣,120.482631,23.505867,23.504106,120.490742,23.505867,120.482631,851.0827899348753,0.8510827899348753
CAV270,國一S336K,高雄市,120.263097,22.89593,22.894167,120.271178,22.89593,120.263097,851.8007312351401,0.8518007312351401
CAN150,國一N315K,臺南市,120.24383,23.08526,23.0835,120.251897,23.08526,120.24383,849.2052159006315,0.8492052159006315
CAV280,國三S378K,高雄市,120.407455,22.82773,22.825958,120.415519,22.82773,120.407455,850.7339500729252,0.8507339500729252
CAL080,國三N303K,嘉義縣,120.444389,23.413742,23.411969,120.452447,23.413742,120.444389,846.6770628634442,0.8466770628634442
CAN060,國三S311K,臺南市,120.430789,23.34815,23.346388,120.438888,23.34815,120.430789,850.8697459053564,0.8508697459053564
CAN070,國三S329K,臺南市,120.347743,23.214538,23.212777,120.355833,23.214538,120.347743,850.7515522607854,0.8507515522607854
CAN080,國三N336K,臺南市,120.336914,23.156484,23.154722,120.345,23.156484,120.336914,850.7257885585678,0.8507257885585678
CAN090,國三S342K,臺南市,120.319446,23.108456,23.106694,120.327528,23.108456,120.319446,850.6137003476107,0.8506137003476106
CAN100,國三S366K,臺南市,120.343284,22.909476,22.9077,120.3513,22.909476,120.343284,845.5649105775475,0.8455649105775475
CAP060,國三S385K,高雄市,120.436379,22.769552,22.767777,120.444444,22.769552,120.436379,851.2520943215513,0.8512520943215514
CAQ020,國三S415K,屏東縣,120.519952,22.569782,22.568,120.528,22.569782,120.519952,850.897010609682,0.8508970106096819
CAQ010,國三N425K,屏東縣,120.523624,22.482061,22.480277,120.531666,22.482061,120.523624,850.855745525571,0.850855745525571
CAJ040,西濱S241K,雲林縣,120.164529,23.625171,23.623426,120.172646,23.625171,120.164529,850.5471092275128,0.8505471092275128
CAL100,西濱S267K,嘉義縣,120.15477,23.417568,23.41613,120.162872,23.417568,120.15477,843.2407426016417,0.8432407426016417
CAC050,西濱S023K,桃園市,121.26728,25.118258,25.11649,121.27551,25.118258,121.26728,852.8211429145841,0.8528211429145841
CAC060,西濱S032K,桃園市,121.184277,25.09373,25.091966,121.192505,25.09373,121.184277,852.6841367376379,0.8526841367376379
CAD100,西濱N066K,新竹縣,120.956688,24.897357,24.8956,120.9649,24.897357,120.956688,852.21678080223,0.85221678080223
CAD110,西濱S082K,新竹市,120.896827,24.753481,24.751724,120.905028,24.753481,120.896827,852.0663312941047,0.8520663312941047
CAE100,西濱N107K,苗栗縣,120.731211,24.597551,24.5958,120.7394,24.597551,120.731211,851.7353913011202,0.8517353913011202
CAE110,西濱S129K,苗栗縣,120.634622,24.44895,24.4472,120.6428,24.44895,120.634622,851.5740049737497,0.8515740049737497
CAF100,西濱N151K,臺中市,120.539516,24.277713,24.275964,120.547681,24.277713,120.539516,851.3499378919477,0.8513499378919477
CAG070,西濱S173K,彰化縣,120.426423,24.109847,24.1081,120.434576,24.109847,120.426423,851.1679436337803,0.8511679436337802
CAG080,西濱S189K,彰化縣,120.361463,23.989603,23.987857,120.369607,23.989603,120.361463,851.0022784084883,0.8510022784084883
CAG090,西濱N210K,彰化縣,120.285103,23.845282,23.843536,120.293236,23.845282,120.285103,850.8071613939429,0.850807161393943
CAJ030,西濱N222K,雲林縣,120.248007,23.73948,23.737734,120.256132,23.73948,120.248007,850.665710547562,0.8506657105475619
CAL090,西濱S257K,嘉義縣,120.163753,23.504025,23.502278,120.171861,23.504025,120.163753,850.4415944985624,0.8504415944985624
CAN110,西濱S280K,臺南市,120.140816,23.30695,23.3052,120.14891,23.30695,120.140816,850.3163514213308,0.8503163514213308
CAN120,西濱N304K,臺南市,120.078614,23.10519,23.103439,120.086694,23.10519,120.078614,850.1550234934281,0.8501550234934281
